Rel_ID,Rel_start_time,Rel_scheduled_end_time,Rel_type (0 = TRANSITORY; 1 = INFORMAL; 2 = MARITAL; 3 = COMMERCIAL),Original_node_ID,Current_node_ID,A_ID,A_is_infected,A_gender,A_age,A_total_num_active_rels,A_num_active_TRANSITORY_rels,A_num_active_INFORMAL_rels,A_num_active_MARITAL_rels,A_num_active_COMMERCIAL_rels,A_num_lifetime_rels,A_num_rels_last_6_mo,A_extra_relational_bitmask,A_is_circumcised,A_has_STI_coinfection,A_is_superspreader,B_ID,B_is_infected,B_gender,B_age,B_total_num_active_rels,B_num_active_TRANSITORY_rels,B_num_active_INFORMAL_rels,B_num_active_MARITAL_rels,B_num_active_COMMERCIAL_rels,B_num_lifetime_rels,B_num_rels_last_6_mo,B_extra_relational_bitmask,B_is_circumcised,B_has_STI_coinfection,B_is_superspreader
49,0,80.0688,0,1,1,1911,0,0,41.5772,1,1,0,0,0,1,1,0,0,0,0,1238,0,1,17.6261,1,1,0,0,0,1,1,7,0,0,0
50,0,110.181,0,1,1,1941,0,0,17.2309,1,1,0,0,0,1,1,0,0,0,0,1262,0,1,44.9046,1,1,0,0,0,1,1,0,0,0,0
51,0,160.508,0,1,1,1966,0,0,21.6077,1,1,0,0,0,1,1,0,0,0,0,1271,0,1,28.6099,1,1,0,0,0,1,1,3,0,0,0
52,0,502.529,0,1,1,1994,0,0,49.1754,1,1,0,0,0,1,1,2,0,0,0,1299,0,1,20.0737,1,1,0,0,0,1,1,1,0,0,0
53,0,84.5467,0,1,1,2006,0,0,44.1118,1,1,0,0,0,1,1,0,0,0,0,1431,0,1,31.0461,1,1,0,0,0,1,1,3,0,0,0
54,0,428.9,0,1,1,2017,0,0,36.3717,1,1,0,0,0,1,1,0,0,0,0,1472,0,1,52.5633,1,1,0,0,0,1,1,1,0,0,0
55,0,42.6774,0,1,1,2029,0,0,22.8446,1,1,0,0,0,1,1,0,0,0,0,1480,0,1,41.2934,1,1,0,0,0,1,1,0,0,0,0
56,0,140.505,0,1,1,2042,0,0,22.0354,1,1,0,0,0,1,1,0,0,0,0,1509,0,1,46.319,1,1,0,0,0,1,1,3,0,0,0
57,0,32.8623,0,1,1,2114,0,0,25.8486,1,1,0,0,0,1,1,0,0,0,0,1581,0,1,38.7811,1,1,0,0,0,1,1,1,0,0,0
58,0,162.658,0,1,1,2161,0,0,18.633,1,1,0,0,0,1,1,0,0,0,0,1631,0,1,46.9198,1,1,0,0,0,1,1,3,0,0,0
59,0,33.8213,0,1,1,2192,0,0,53.1259,1,1,0,0,0,1,1,2,0,0,0,1631,0,1,46.9198,2,2,0,0,0,2,2,3,0,0,0
60,0,497.676,0,1,1,2195,0,0,36.2304,1,1,0,0,0,1,1,0,0,0,0,1653,0,1,47.7289,1,1,0,0,0,1,1,3,0,0,0
61,0,781.145,0,1,1,2218,0,0,41.1059,1,1,0,0,0,1,1,1,0,0,0,1665,0,1,37.8864,1,1,0,0,0,1,1,3,0,0,0
62,0,147.636,0,1,1,2237,0,0,38.3151,1,1,0,0,0,1,1,0,0,0,0,1737,0,1,29.8049,1,1,0,0,0,1,1,3,0,0,0
63,0,248.03,0,1,1,2281,0,0,39.0549,1,1,0,0,0,1,1,1,0,0,0,1774,0,1,45.9742,1,1,0,0,0,1,1,1,0,0,0
64,0,161.571,0,1,1,2288,0,0,21.1154,1,1,0,0,0,1,1,0,0,0,0,1909,0,1,29.8637,1,1,0,0,0,1,1,1,0,0,0
65,0,554.667,0,1,1,2317,0,0,45.7409,1,1,0,0,0,1,1,0,0,0,0,1974,0,1,28.9458,1,1,0,0,0,1,1,1,0,0,0
66,0,142.917,0,1,1,2440,0,0,31.3231,1,1,0,0,0,1,1,2,0,0,0,1980,0,1,18.7075,1,1,0,0,0,1,1,1,0,0,0
67,0,68.7859,0,1,1,2511,0,0,51.8945,1,1,0,0,0,1,1,0,0,0,0,1984,0,1,31.123,1,1,0,0,0,1,1,3,0,0,0
68,0,14.6952,0,1,1,2519,0,0,31.4617,1,1,0,0,0,1,1,0,0,0,0,2010,0,1,35.5079,1,1,0,0,0,1,1,5,0,0,0
69,0,171.923,0,1,1,2574,0,0,51.3047,1,1,0,0,0,1,1,6,0,0,0,2014,0,1,29.9238,1,1,0,0,0,1,1,3,0,0,0
70,0,300.323,0,1,1,2593,0,0,25.1328,1,1,0,0,0,1,1,1,0,0,0,2089,0,1,46.2667,1,1,0,0,0,1,1,1,0,0,0
71,0,364.958,0,1,1,2660,0,0,19.9874,1,1,0,0,0,1,1,1,0,0,0,2110,0,1,22.7805,1,1,0,0,0,1,1,1,0,0,0
72,0,232.855,0,1,1,2663,0,0,43.42,1,1,0,0,0,1,1,4,0,0,0,2131,0,1,43.643,1,1,0,0,0,1,1,3,0,0,0
73,0,245.695,0,1,1,2674,0,0,51.5822,1,1,0,0,0,1,1,4,0,0,0,2167,0,1,30.4598,1,1,0,0,0,1,1,5,0,0,0
74,0,299.329,0,1,1,2691,0,0,33.5399,1,1,0,0,0,1,1,2,0,0,0,2184,0,1,46.0511,1,1,0,0,0,1,1,1,0,0,0
75,0,170.855,0,1,1,2698,0,0,18.7592,1,1,0,0,0,1,1,0,0,0,0,2246,0,1,44.2304,1,1,0,0,0,1,1,1,0,0,0
76,0,49.0214,0,1,1,2734,0,0,48.0577,1,1,0,0,0,1,1,0,0,0,0,2258,0,1,46.646,1,1,0,0,0,1,1,1,0,0,0
77,0,305.433,0,1,1,2774,0,0,35.1935,1,1,0,0,0,1,1,0,0,0,0,2290,0,1,51.9794,1,1,0,0,0,1,1,1,0,0,0
78,0,42.7663,0,1,1,2779,0,0,40.9217,1,1,0,0,0,1,1,1,0,0,0,2330,0,1,38.6228,1,1,0,0,0,1,1,1,0,0,0
79,0,529.487,0,1,1,2782,0,0,38.713,1,1,0,0,0,1,1,0,0,0,0,2386,0,1,35.4548,1,1,0,0,0,1,1,3,0,0,0
80,0,593.47,0,1,1,2838,0,0,54.6618,1,1,0,0,0,1,1,5,0,0,0,2393,0,1,46.2271,1,1,0,0,0,1,1,1,0,0,0
81,0,74.7257,0,1,1,2840,0,0,54.7971,1,1,0,0,0,1,1,0,0,0,0,2405,0,1,45.3246,1,1,0,0,0,1,1,3,0,0,0
82,0,68.3093,0,1,1,2875,0,0,42.0722,1,1,0,0,0,1,1,0,0,0,0,2412,0,1,51.7636,1,1,0,0,0,1,1,1,0,0,0
83,0,118.713,0,1,1,2878,0,0,22.0555,1,1,0,0,0,1,1,1,0,0,0,2416,0,1,38.7263,1,1,0,0,0,1,1,1,0,0,0
84,0,451.88,0,1,1,2905,0,0,25.8028,1,1,0,0,0,1,1,0,0,0,0,2417,0,1,19.1978,1,1,0,0,0,1,1,3,0,0,0
85,0,86.2093,0,1,1,2953,0,0,43.8126,1,1,0,0,0,1,1,0,0,0,0,2452,0,1,29.5204,1,1,0,0,0,1,1,1,0,0,0
86,0,288.262,0,1,1,2956,0,0,24.9363,1,1,0,0,0,1,1,2,0,0,0,2455,0,1,25.1432,1,1,0,0,0,1,1,1,0,0,0
87,0,409.109,0,1,1,3011,0,0,52.4768,1,1,0,0,0,1,1,5,0,0,0,2469,0,1,19.5625,1,1,0,0,0,1,1,1,0,0,0
88,0,220.794,0,1,1,3068,0,0,46.5021,1,1,0,0,0,1,1,1,0,0,0,2509,0,1,23.8301,1,1,0,0,0,1,1,3,0,0,0
89,0,301.387,0,1,1,3076,0,0,25.9213,1,1,0,0,0,1,1,0,0,0,0,2548,0,1,29.4079,1,1,0,0,0,1,1,1,0,0,0
90,0,191.657,0,1,1,3141,0,0,45.144,1,1,0,0,0,1,1,2,0,0,0,2573,0,1,40.4331,1,1,0,0,0,1,1,2,0,0,0
91,0,402.578,0,1,1,3183,0,0,39.2438,1,1,0,0,0,1,1,5,0,0,0,2595,0,1,21.2545,1,1,0,0,0,1,1,1,0,0,0
92,0,703.631,0,1,1,3189,0,0,30.9394,1,1,0,0,0,1,1,0,0,0,0,2713,0,1,27.4477,1,1,0,0,0,1,1,7,0,0,0
93,0,948.409,0,1,1,3201,0,0,34.4373,1,1,0,0,0,1,1,1,0,0,0,2828,0,1,26.0859,1,1,0,0,0,1,1,1,0,0,0
94,0,630.968,0,1,1,3202,0,0,34.847,1,1,0,0,0,1,1,0,0,0,0,2837,0,1,23.9416,1,1,0,0,0,1,1,3,0,0,0
95,0,18.3165,0,1,1,3252,0,0,16.1732,1,1,0,0,0,1,1,1,0,0,0,2874,0,1,34.5979,1,1,0,0,0,1,1,0,0,0,0
96,0,156.024,0,1,1,3306,0,0,33.8516,1,1,0,0,0,1,1,4,0,0,0,2880,0,1,18.5953,1,1,0,0,0,1,1,1,0,0,0
97,0,339.087,0,1,1,3345,0,0,49.6437,1,1,0,0,0,1,1,0,0,0,0,2958,0,1,49.7561,1,1,0,0,0,1,1,1,0,0,0
98,0,904.65,0,1,1,3346,0,0,30.8571,1,1,0,0,0,1,1,0,0,0,0,2982,0,1,43.3037,1,1,0,0,0,1,1,1,0,0,0
99,0,215.668,0,1,1,3395,0,0,24.299,1,1,0,0,0,1,1,0,0,0,0,3015,0,1,42.2877,1,1,0,0,0,1,1,1,0,0,0
100,0,117.11,0,1,1,3417,0,0,35.1041,1,1,0,0,0,1,1,0,0,0,0,3025,0,1,32.4136,1,1,0,0,0,1,1,3,0,0,0
101,0,683.22,0,1,1,3441,0,0,33.8841,1,1,0,0,0,1,1,2,0,0,0,3041,0,1,52.9385,1,1,0,0,0,1,1,1,0,0,0
102,0,210.308,0,1,1,3469,0,0,26.2491,1,1,0,0,0,1,1,4,0,0,0,3074,0,1,21.764,1,1,0,0,0,1,1,1,0,0,0
103,0,679.324,0,1,1,3634,0,0,53.419,1,1,0,0,0,1,1,0,0,0,0,3103,0,1,34.6145,1,1,0,0,0,1,1,1,0,0,0
104,0,518.398,0,1,1,3666,0,0,18.1381,1,1,0,0,0,1,1,1,0,0,0,3133,0,1,25.457,1,1,0,0,0,1,1,3,0,0,0
105,0,5.35485,0,1,1,3671,0,0,22.0509,1,1,0,0,0,1,1,0,0,0,0,3136,0,1,43.3668,1,1,0,0,0,1,1,2,0,0,0
106,0,303.472,0,1,1,3711,0,0,44.5572,1,1,0,0,0,1,1,0,0,0,0,3152,0,1,35.5355,1,1,0,0,0,1,1,3,0,0,0
107,0,651.104,0,1,1,3728,0,0,44.0076,1,1,0,0,0,1,1,4,0,0,0,3155,0,1,20.3717,1,1,0,0,0,1,1,1,0,0,0
108,0,137.748,0,1,1,3776,0,0,43.5742,1,1,0,0,0,1,1,5,0,0,0,3176,0,1,23.1792,1,1,0,0,0,1,1,1,0,0,0
109,0,305.833,0,1,1,3896,0,0,47.5704,1,1,0,0,0,1,1,6,0,0,0,3182,0,1,28.4371,1,1,0,0,0,1,1,3,0,0,0
110,0,344.263,0,1,1,3990,0,0,20.5186,1,1,0,0,0,1,1,5,0,0,0,3182,0,1,28.4371,2,2,0,0,0,2,2,3,0,0,0
111,0,230.471,0,1,1,3999,0,0,20.9274,1,1,0,0,0,1,1,0,0,0,0,3186,0,1,18.4127,1,1,0,0,0,1,1,1,0,0,0
112,0,337.269,0,1,1,4012,0,0,29.8818,1,1,0,0,0,1,1,0,0,0,0,3192,0,1,52.595,1,1,0,0,0,1,1,1,0,0,0
113,0,278.25,0,1,1,4018,0,0,29.6381,1,1,0,0,0,1,1,0,0,0,0,3198,0,1,37.3683,1,1,0,0,0,1,1,1,0,0,0
114,0,102.633,0,1,1,4049,0,0,17.1593,1,1,0,0,0,1,1,1,0,0,0,3198,0,1,37.3683,2,2,0,0,0,2,2,1,0,0,0
115,0,104.679,0,1,1,4064,0,0,22.7432,1,1,0,0,0,1,1,0,0,0,0,3205,0,1,33.4954,1,1,0,0,0,1,1,0,0,0,0
116,0,1014.91,0,1,1,4149,0,0,17.647,1,1,0,0,0,1,1,0,0,0,0,3239,0,1,21.6003,1,1,0,0,0,1,1,2,0,0,0
117,0,215.757,0,1,1,4205,0,0,33.715,1,1,0,0,0,1,1,0,0,0,0,3300,0,1,30.5743,1,1,0,0,0,1,1,3,0,0,0
118,0,142.761,0,1,1,4221,0,0,43.4667,1,1,0,0,0,1,1,2,0,0,0,3340,0,1,48.2972,1,1,0,0,0,1,1,2,0,0,0
119,0,185.115,0,1,1,4241,0,0,24.9548,1,1,0,0,0,1,1,1,0,0,0,3343,0,1,17.4185,1,1,0,0,0,1,1,0,0,0,0
120,0,230.078,0,1,1,4388,0,0,33.4753,1,1,0,0,0,1,1,0,0,0,0,3348,0,1,33.8601,1,1,0,0,0,1,1,3,0,0,0
121,0,303.584,0,1,1,4390,0,0,32.0987,1,1,0,0,0,1,1,6,0,0,0,3407,0,1,29.6717,1,1,0,0,0,1,1,1,0,0,0
122,0,196.384,0,1,1,4431,0,0,24.2669,1,1,0,0,0,1,1,0,0,0,0,3445,0,1,42.5771,1,1,0,0,0,1,1,1,0,0,0
123,0,220.999,0,1,1,4475,0,0,43.9772,1,1,0,0,0,1,1,0,0,0,0,3479,0,1,53.1448,1,1,0,0,0,1,1,0,0,0,0
124,0,325.863,0,1,1,4501,0,0,47.7822,1,1,0,0,0,1,1,0,0,0,0,3491,0,1,17.1573,1,1,0,0,0,1,1,1,0,0,0
125,0,95.4626,0,1,1,4527,0,0,26.3614,1,1,0,0,0,1,1,0,0,0,0,3505,0,1,37.4825,1,1,0,0,0,1,1,3,0,0,0
126,0,180.148,0,1,1,4556,0,0,54.6903,1,1,0,0,0,1,1,4,0,0,0,3513,0,1,21.4061,1,1,0,0,0,1,1,1,0,0,0
127,0,94.3071,0,1,1,4617,0,0,26.9776,1,1,0,0,0,1,1,1,0,0,0,3516,0,1,22.1638,1,1,0,0,0,1,1,5,0,0,0
128,0,27.2413,0,1,1,4650,0,0,17.3258,1,1,0,0,0,1,1,0,0,0,0,3580,0,1,20.1802,1,1,0,0,0,1,1,1,0,0,0
129,0,932.511,0,1,1,4664,0,0,51.3921,1,1,0,0,0,1,1,0,0,0,0,3590,0,1,42.0258,1,1,0,0,0,1,1,3,0,0,0
130,0,75.0457,0,1,1,4744,0,0,44.2625,1,1,0,0,0,1,1,0,0,0,0,3622,0,1,34.1276,1,1,0,0,0,1,1,3,0,0,0
131,0,147.618,0,1,1,4876,0,0,13.988,1,1,0,0,0,1,1,1,0,0,0,3718,0,1,49.9948,1,1,0,0,0,1,1,3,0,0,0
132,0,86.6782,0,1,1,4879,0,0,27.7325,1,1,0,0,0,1,1,0,0,0,0,3738,0,1,49.9969,1,1,0,0,0,1,1,0,0,0,0
133,0,2.9707,0,1,1,4898,0,0,20.9824,1,1,0,0,0,1,1,0,0,0,0,3757,0,1,54.772,1,1,0,0,0,1,1,1,0,0,0
134,0,60.8023,0,1,1,4913,0,0,39.1643,1,1,0,0,0,1,1,1,0,0,0,3772,0,1,28.2072,1,1,0,0,0,1,1,5,0,0,0
135,0,289.832,0,1,1,4925,0,0,54.04,1,1,0,0,0,1,1,0,0,0,0,3777,0,1,31.0433,1,1,0,0,0,1,1,1,0,0,0
136,0,281.062,0,1,1,4967,0,0,52.9178,1,1,0,0,0,1,1,4,0,0,0,3800,0,1,29.7166,1,1,0,0,0,1,1,0,0,0,0
137,0,610.911,0,1,1,4971,0,0,45.526,1,1,0,0,0,1,1,0,0,0,0,3825,0,1,41.4776,1,1,0,0,0,1,1,2,0,0,0
138,0,476.115,0,1,1,4999,0,0,31.123,1,1,0,0,0,1,1,0,0,0,0,3854,0,1,38.3665,1,1,0,0,0,1,1,1,0,0,0
139,0,313.142,0,1,1,5002,0,0,18.5002,1,1,0,0,0,1,1,2,0,0,0,3876,0,1,22.267,1,1,0,0,0,1,1,5,0,0,0
140,0,530.423,0,1,1,5107,0,0,28.6208,1,1,0,0,0,1,1,1,0,0,0,3883,0,1,21.8234,1,1,0,0,0,1,1,1,0,0,0
141,0,559.686,0,1,1,5180,0,0,29.7113,1,1,0,0,0,1,1,0,0,0,0,3904,0,1,25.4673,1,1,0,0,0,1,1,1,0,0,0
142,0,313.593,0,1,1,5196,0,0,46.3119,1,1,0,0,0,1,1,0,0,0,0,3914,0,1,27.6287,1,1,0,0,0,1,1,1,0,0,0
143,0,448.246,0,1,1,5237,0,0,28.1859,1,1,0,0,0,1,1,0,0,0,0,3939,0,1,36.3615,1,1,0,0,0,1,1,1,0,0,0
144,0,14.6359,0,1,1,5291,0,0,43.7171,1,1,0,0,0,1,1,2,0,0,0,3992,0,1,27.0538,1,1,0,0,0,1,1,3,0,0,0
145,0,501.398,0,1,1,5300,0,0,54.8354,1,1,0,0,0,1,1,7,0,0,0,4110,0,1,46.8441,1,1,0,0,0,1,1,1,0,0,0
146,0,229.063,0,1,1,5380,0,0,25.7538,1,1,0,0,0,1,1,1,0,0,0,4144,0,1,28.1638,1,1,0,0,0,1,1,1,0,0,0
147,0,208.935,0,1,1,5427,0,0,38.6242,1,1,0,0,0,1,1,4,0,0,0,4187,0,1,18.4143,1,1,0,0,0,1,1,1,0,0,0
148,0,21.7903,0,1,1,5449,0,0,31.8905,1,1,0,0,0,1,1,5,0,0,0,4189,0,1,49.636,1,1,0,0,0,1,1,1,0,0,0
149,0,416.039,0,1,1,5462,0,0,23.4767,1,1,0,0,0,1,1,0,0,0,0,4234,0,1,25.84,1,1,0,0,0,1,1,3,0,0,0
150,0,203.135,0,1,1,5477,0,0,30.5789,1,1,0,0,0,1,1,0,0,0,0,4240,0,1,20.7526,1,1,0,0,0,1,1,2,0,0,0
151,0,359.304,0,1,1,5485,0,0,20.1936,1,1,0,0,0,1,1,2,0,0,0,4278,0,1,48.3214,1,1,0,0,0,1,1,1,0,0,0
152,0,570.24,0,1,1,5523,0,0,50.9382,1,1,0,0,0,1,1,1,0,0,0,4357,0,1,39.5158,1,1,0,0,0,1,1,1,0,0,0
153,0,79.0652,0,1,1,5568,0,0,37.7349,1,1,0,0,0,1,1,0,0,0,0,4371,0,1,17.3327,1,1,0,0,0,1,1,3,0,0,0
154,0,61.36,0,1,1,5587,0,0,48.6688,1,1,0,0,0,1,1,0,0,0,0,4372,0,1,25.2092,1,1,0,0,0,1,1,4,0,0,0
155,0,793.483,0,1,1,5604,0,0,19.2226,1,1,0,0,0,1,1,1,0,0,0,4404,0,1,14.5904,1,1,0,0,0,1,1,4,0,0,0
156,0,254.159,0,1,1,5633,0,0,34.0045,1,1,0,0,0,1,1,1,0,0,0,4405,0,1,31.216,1,1,0,0,0,1,1,2,0,0,0
157,0,31.9568,0,1,1,5641,0,0,38.2173,1,1,0,0,0,1,1,0,0,0,0,4406,0,1,44.753,1,1,0,0,0,1,1,3,0,0,0
158,0,216.733,0,1,1,5642,0,0,41.1853,1,1,0,0,0,1,1,0,0,0,0,4440,0,1,28.0526,1,1,0,0,0,1,1,3,0,0,0
159,0,82.0419,0,1,1,5648,0,0,54.0204,1,1,0,0,0,1,1,0,0,0,0,4666,0,1,41.572,1,1,0,0,0,1,1,2,0,0,0
160,0,109.45,0,1,1,5682,0,0,51.5254,1,1,0,0,0,1,1,0,0,0,0,4668,0,1,41.2259,1,1,0,0,0,1,1,3,0,0,0
161,0,359.036,0,1,1,5689,0,0,17.5496,1,1,0,0,0,1,1,1,0,0,0,4686,0,1,54.7683,1,1,0,0,0,1,1,1,0,0,0
