Rel_ID,Node_ID,Rel_start_time,Rel_scheduled_end_time,Rel_actual_end_time,Rel_type (0 = TRANSITORY; 1 = INFORMAL; 2 = MARITAL; 3 = COMMERCIAL),male_ID,female_ID,male_age,female_age,Termination_Reason
18,1,0,22.3403,30.4167,0,796,546,53.6273,19.775,BROKEUP
28,1,0,27.9519,30.4167,0,1145,829,34.5372,29.7358,BROKEUP
31,1,0,14.0145,30.4167,0,1286,845,42.3462,49.6279,BROKEUP
32,1,0,14.6476,30.4167,0,1315,859,17.4638,41.6067,BROKEUP
68,1,0,14.6952,30.4167,0,2519,2010,31.5451,35.5912,BROKEUP
95,1,0,18.3165,30.4167,0,3252,2874,16.2565,34.6812,BROKEUP
105,1,0,5.35485,30.4167,0,3671,3136,22.1342,43.4501,BROKEUP
128,1,0,27.2413,30.4167,0,4650,3580,17.4091,20.2635,BROKEUP
133,1,0,2.9707,30.4167,0,4898,3757,21.0657,54.8554,BROKEUP
144,1,0,14.6359,30.4167,0,5291,3992,43.8005,27.1371,BROKEUP
148,1,0,21.7903,30.4167,0,5449,4189,31.9738,49.7193,BROKEUP
170,1,0,14.6881,30.4167,0,5909,4951,43.2812,20.7269,BROKEUP
189,1,0,24.7464,30.4167,0,6521,5631,24.8532,44.8825,BROKEUP
207,1,0,4.77488,30.4167,0,7122,6334,25.1287,30.4473,BROKEUP
224,1,0,15.0701,30.4167,0,7763,7069,36.1728,18.7116,BROKEUP
225,1,0,25.2237,30.4167,0,7763,7081,36.1728,29.848,BROKEUP
233,1,0,19.6603,30.4167,0,8147,7465,34.8892,43.8161,BROKEUP
238,1,0,5.78235,30.4167,0,8281,7631,52.8551,18.0834,BROKEUP
247,1,0,19.0822,30.4167,0,8509,8061,52.5317,20.162,BROKEUP
145,1,0,501.398,30.4167,0,5300,4110,55.002,47.0107,SELF_DIED
776,1,30.4167,462.391,30.4167,1,6433,7599,55.0814,28.4554,SELF_DIED
16,1,0,38.4385,60.8333,0,751,521,19.132,38.1559,BROKEUP
27,1,0,35.0023,60.8333,0,1111,808,46.3158,17.376,BROKEUP
55,1,0,42.6774,60.8333,0,2029,1480,23.0113,41.4601,BROKEUP
57,1,0,32.8623,60.8333,0,2114,1581,26.0152,38.9477,BROKEUP
59,1,0,33.8213,60.8333,0,2192,1631,53.2925,47.0865,BROKEUP
76,1,0,49.0214,60.8333,0,2734,2258,48.2243,46.8126,BROKEUP
78,1,0,42.7663,60.8333,0,2779,2330,41.0884,38.7895,BROKEUP
134,1,0,60.8023,60.8333,0,4913,3772,39.331,28.3739,BROKEUP
157,1,0,31.9568,60.8333,0,5641,4406,38.3839,44.9197,BROKEUP
187,1,0,36.8865,60.8333,0,6455,5497,53.5114,37.8223,BROKEUP
188,1,0,31.0448,60.8333,0,6512,5536,48.7998,48.0217,BROKEUP
231,1,0,56.2956,60.8333,0,8090,7401,41.0101,52.9079,BROKEUP
244,1,0,30.4999,60.8333,0,8406,8015,43.072,54.6736,BROKEUP
249,1,0,35.2934,60.8333,0,8604,8123,41.1989,39.1269,BROKEUP
250,1,0,34.0625,60.8333,0,8724,8137,33.4423,24.9971,BROKEUP
283,1,0,58.3877,60.8333,0,9685,9407,34.0424,18.2831,BROKEUP
450,1,30.4167,52.293,60.8333,0,887,517,23.2743,33.2466,BROKEUP
487,1,30.4167,44.3657,60.8333,0,2463,2137,36.4394,43.0237,BROKEUP
564,1,30.4167,38.6717,60.8333,0,4796,5630,41.7316,24.9528,BROKEUP
573,1,30.4167,53.0055,60.8333,0,5250,5901,44.76,25.8042,BROKEUP
601,1,30.4167,35.6857,60.8333,0,6257,7074,29.0366,43.2381,BROKEUP
609,1,30.4167,54.168,60.8333,0,6488,7347,39.0883,38.1983,BROKEUP
625,1,30.4167,59.9743,60.8333,0,6929,8032,27.648,22.0646,BROKEUP
645,1,30.4167,41.3089,60.8333,0,7930,8690,31.0573,53.8429,BROKEUP
661,1,30.4167,43.037,60.8333,0,8461,9223,53.7102,22.8294,BROKEUP
665,1,30.4167,56.544,60.8333,0,8561,9375,38.4843,19.1239,BROKEUP
770,1,30.4167,50.9531,60.8333,1,6030,7054,47.9712,46.1951,BROKEUP
698,1,30.4167,522.96,60.8333,1,9712,1102,20.7055,55.0285,SELF_DIED
716,1,30.4167,1260.6,60.8333,1,1669,2657,22.7598,55.0667,SELF_DIED
81,1,0,74.7257,60.8333,0,2840,2405,55.0471,45.5746,SELF_DIED
161,1,0,359.036,60.8333,0,5689,4686,17.7163,55.0183,SELF_DIED
745,1,30.4167,1731.15,60.8333,1,4566,5010,42.1848,55.0324,SELF_DIED
651,1,30.4167,62.2837,60.8333,0,8208,8908,55.0421,30.1382,SELF_DIED
813,1,30.4167,25801.2,60.8333,2,6882,8748,33.8493,55.0318,SELF_DIED
1082,1,60.8333,200.406,60.8333,1,9594,996,55.0557,47.2711,SELF_DIED
15,1,0,64.714,91.25,0,695,428,24.7583,32.083,BROKEUP
34,1,0,84.3438,91.25,0,1395,870,49.3612,37.933,BROKEUP
49,1,0,80.0688,91.25,0,1911,1238,41.8272,17.8761,BROKEUP
53,1,0,84.5467,91.25,0,2006,1431,44.3618,31.2961,BROKEUP
67,1,0,68.7859,91.25,0,2511,1984,52.1445,31.373,BROKEUP
82,1,0,68.3093,91.25,0,2875,2412,42.3222,52.0136,BROKEUP
85,1,0,86.2093,91.25,0,2953,2452,44.0626,29.7704,BROKEUP
130,1,0,75.0457,91.25,0,4744,3622,44.5125,34.3776,BROKEUP
132,1,0,86.6782,91.25,0,4879,3738,27.9825,50.2469,BROKEUP
153,1,0,79.0652,91.25,0,5568,4371,37.9849,17.5827,BROKEUP
154,1,0,61.36,91.25,0,5587,4372,48.9188,25.4592,BROKEUP
159,1,0,82.0419,91.25,0,5648,4666,54.2704,41.822,BROKEUP
164,1,0,66.1744,91.25,0,5843,4805,19.9172,40.4136,BROKEUP
202,1,0,63.867,91.25,0,6960,6136,33.1464,41.3316,BROKEUP
205,1,0,64.2181,91.25,0,7067,6191,53.6031,20.8178,BROKEUP
220,1,0,71.6791,91.25,0,7557,6952,19.6412,24.782,BROKEUP
234,1,0,82.1598,91.25,0,8155,7494,25.8732,19.737,BROKEUP
239,1,0,85.6594,91.25,0,8294,7679,37.044,22.5385,BROKEUP
246,1,0,90.0645,91.25,0,8496,8048,27.4435,24.4196,BROKEUP
268,1,0,68.2347,91.25,0,9096,8809,19.8325,24.7696,BROKEUP
274,1,0,82.0011,91.25,0,9310,9157,46.4789,43.2649,BROKEUP
279,1,0,78.9242,91.25,0,9541,9387,24.8056,37.6967,BROKEUP
430,1,30.4167,74.8862,91.25,0,41,9834,51.5575,28.1266,BROKEUP
442,1,30.4167,82.9302,91.25,0,645,193,52.1585,27.6841,BROKEUP
463,1,30.4167,87.6056,91.25,0,1395,1320,49.3612,45.3689,BROKEUP
478,1,30.4167,89.6189,91.25,0,2183,1739,28.0118,45.6475,BROKEUP
519,1,30.4167,87.2028,91.25,0,3128,3580,43.996,20.4302,BROKEUP
521,1,30.4167,72.3492,91.25,0,3183,3630,39.4938,50.0048,BROKEUP
587,1,30.4167,68.5877,91.25,0,5884,6349,48.5921,46.4134,BROKEUP
592,1,30.4167,82.132,91.25,0,6004,6598,27.9383,23.3508,BROKEUP
593,1,30.4167,90.409,91.25,0,6108,6604,38.4951,53.6475,BROKEUP
617,1,30.4167,82.2277,91.25,0,6773,7688,23.2534,29.1327,BROKEUP
655,1,30.4167,62.3648,91.25,0,8313,9094,25.2329,23.1389,BROKEUP
747,1,30.4167,71.5636,91.25,1,4893,5332,33.7132,19.8932,BROKEUP
839,1,60.8333,67.7865,91.25,0,9842,839,31.9398,21.9262,BROKEUP
846,1,60.8333,87.4356,91.25,0,168,1072,26.606,26.0782,BROKEUP
850,1,60.8333,77.2782,91.25,0,356,1128,49.0001,22.9191,BROKEUP
985,1,60.8333,85.8169,91.25,0,6356,6873,32.6713,45.9607,BROKEUP
993,1,60.8333,67.9112,91.25,0,6686,7187,45.3935,51.3324,BROKEUP
1015,1,60.8333,68.8934,91.25,0,7520,8068,26.5058,42.5733,BROKEUP
1025,1,60.8333,76.9254,91.25,0,8031,8555,46.2006,39.1744,BROKEUP
1047,1,60.8333,90.3582,91.25,0,9087,9398,48.4723,46.0037,BROKEUP
10,1,0,331.267,91.25,0,314,332,55.0788,28.013,SELF_DIED
881,1,60.8333,183.692,91.25,0,1607,2668,55.0618,33.2896,SELF_DIED
485,1,30.4167,349.886,91.25,0,2407,2026,25.2137,55.0113,SELF_DIED
126,1,0,180.148,91.25,0,4556,3513,55.0236,21.7394,SELF_DIED
1205,1,60.8333,5194.66,91.25,2,4962,4669,55.0605,33.1018,SELF_DIED
1330,1,91.25,501.652,91.25,0,5128,5494,51.3159,55.0142,SELF_DIED
606,1,30.4167,1011.26,91.25,0,6463,7258,47.4231,55.0665,SELF_DIED
1170,1,60.8333,352.27,91.25,1,6702,7258,54.5864,55.0665,SELF_DIED
1387,1,91.25,197.119,91.25,0,7303,8036,51.0861,55.0517,SELF_DIED
1539,1,91.25,202.524,91.25,1,8929,9373,42.3391,55.0363,SELF_DIED
668,1,30.4167,365.134,91.25,0,8711,9430,48.5192,55.0013,SELF_DIED
9,1,0,106.515,121.667,0,205,313,37.2905,36.9789,BROKEUP
11,1,0,119.716,121.667,0,418,373,22.1278,25.3377,BROKEUP
12,1,0,114.128,121.667,0,420,377,31.911,27.6839,BROKEUP
36,1,0,117.707,121.667,0,1510,891,46.3585,44.922,BROKEUP
38,1,0,99.4287,121.667,0,1557,933,48.9611,29.6658,BROKEUP
50,1,0,110.181,121.667,0,1941,1262,17.5642,45.238,BROKEUP
83,1,0,118.713,121.667,0,2878,2416,22.3888,39.0596,BROKEUP
100,1,0,117.11,121.667,0,3417,3025,35.4374,32.7469,BROKEUP
114,1,0,102.633,121.667,0,4049,3198,17.4926,37.7017,BROKEUP
115,1,0,104.679,121.667,0,4064,3205,23.0765,33.8287,BROKEUP
125,1,0,95.4626,121.667,0,4527,3505,26.6947,37.8159,BROKEUP
127,1,0,94.3071,121.667,0,4617,3516,27.3109,22.4971,BROKEUP
160,1,0,109.45,121.667,0,5682,4668,51.8587,41.5592,BROKEUP
181,1,0,104.81,121.667,0,6266,5297,42.2383,36.9033,BROKEUP
194,1,0,98.9677,121.667,0,6692,5735,22.6061,28.6873,BROKEUP
196,1,0,115.942,121.667,0,6716,5807,23.3474,48.0167,BROKEUP
273,1,0,117.952,121.667,0,9278,9153,51.9508,45.1493,BROKEUP
282,1,0,116.502,121.667,0,9676,9407,50.788,18.4498,BROKEUP
287,1,0,115.529,121.667,0,9799,9498,44.5346,40.5231,BROKEUP
291,1,0,116.32,121.667,0,9877,9607,21.6633,49.3058,BROKEUP
357,1,0,91.4014,121.667,1,4557,5307,23.0527,49.8855,BROKEUP
394,1,0,113.421,121.667,1,7320,8720,28.465,37.1656,BROKEUP
452,1,30.4167,117.247,121.667,0,941,708,38.9888,46.5479,BROKEUP
498,1,30.4167,109.249,121.667,0,2707,2550,26.1286,40.7851,BROKEUP
500,1,30.4167,105.297,121.667,0,2741,2555,42.7898,18.3869,BROKEUP
504,1,30.4167,100.145,121.667,0,2813,3052,41.0936,17.8737,BROKEUP
536,1,30.4167,120.024,121.667,0,3717,4314,28.6263,28.192,BROKEUP
586,1,30.4167,117.616,121.667,0,5856,6345,50.5194,23.8029,BROKEUP
588,1,30.4167,100.676,121.667,0,5896,6395,26.0607,32.2166,BROKEUP
595,1,30.4167,104.912,121.667,0,6174,6749,25.6744,20.8719,BROKEUP
598,1,30.4167,115.891,121.667,0,6229,6980,44.3642,34.8598,BROKEUP
620,1,30.4167,108.041,121.667,0,6826,7863,49.0406,16.7448,BROKEUP
630,1,30.4167,120.718,121.667,0,7220,8145,32.7154,52.8316,BROKEUP
666,1,30.4167,120.95,121.667,0,8587,9427,44.9466,26.3643,BROKEUP
712,1,30.4167,116.4,121.667,1,1158,2450,31.6652,18.3499,BROKEUP
841,1,60.8333,98.1718,121.667,0,9942,885,37.5922,35.6949,BROKEUP
845,1,60.8333,119.979,121.667,0,57,1052,33.0399,23.143,BROKEUP
886,1,60.8333,121.073,121.667,0,1777,2874,44.8041,34.9312,BROKEUP
888,1,60.8333,98.1932,121.667,0,2047,3008,35.1115,28.5267,BROKEUP
910,1,60.8333,113.416,121.667,0,3012,3828,20.725,45.2094,BROKEUP
917,1,60.8333,98.1854,121.667,0,3200,3953,52.667,26.6216,BROKEUP
923,1,60.8333,96.0452,121.667,0,3472,4170,20.2302,45.7343,BROKEUP
968,1,60.8333,98.277,121.667,0,5522,6038,48.8593,48.0994,BROKEUP
990,1,60.8333,99.8743,121.667,0,6553,7100,37.3564,32.1374,BROKEUP
997,1,60.8333,91.5559,121.667,0,6848,7330,53.5914,17.9253,BROKEUP
1017,1,60.8333,117.128,121.667,0,7817,8125,46.2229,23.9843,BROKEUP
1027,1,60.8333,97.3982,121.667,0,8147,8670,35.1392,28.8036,BROKEUP
1029,1,60.8333,99.321,121.667,0,8166,8689,33.1427,19.5428,BROKEUP
1036,1,60.8333,111.164,121.667,0,8567,9017,43.1523,52.5271,BROKEUP
1227,1,91.25,97.2339,121.667,0,414,710,26.0417,27.9149,BROKEUP
1229,1,91.25,109.595,121.667,0,665,762,25.6151,28.4562,BROKEUP
1240,1,91.25,97.8321,121.667,0,1117,1275,47.5591,36.745,BROKEUP
1261,1,91.25,107.12,121.667,0,2210,2267,27.1934,43.885,BROKEUP
1262,1,91.25,104.654,121.667,0,2227,2345,44.3521,25.9216,BROKEUP
1279,1,91.25,112.572,121.667,0,2964,2952,28.1378,24.4094,BROKEUP
1295,1,91.25,110.498,121.667,0,3661,3763,54.1638,17.8861,BROKEUP
1302,1,91.25,115.207,121.667,0,4070,3929,54.284,52.3754,BROKEUP
1328,1,91.25,102.158,121.667,0,5026,5407,46.1792,16.8638,BROKEUP
1345,1,91.25,108.072,121.667,0,6004,6145,28.0216,42.2966,BROKEUP
1351,1,91.25,107.962,121.667,0,6282,6246,54.9134,28.7261,BROKEUP
1356,1,91.25,97.4993,121.667,0,6404,6350,39.4202,39.5532,BROKEUP
1369,1,91.25,114.501,121.667,0,6791,6815,52.8036,17.9409,BROKEUP
1631,1,121.667,998.497,121.667,0,2618,3028,55.0456,49.766,SELF_DIED
80,1,0,593.47,121.667,0,2838,2393,55.0785,46.6437,SELF_DIED
1654,1,121.667,160.852,121.667,0,3370,4125,55.0319,20.8763,SELF_DIED
562,1,30.4167,192.534,121.667,0,4789,5559,55.0204,51.6063,SELF_DIED
23,1,0,140.209,152.083,0,1007,717,18.828,24.0505,BROKEUP
26,1,0,128.792,152.083,0,1080,801,48.942,37.2042,BROKEUP
41,1,0,151.371,152.083,0,1636,997,31.5284,35.369,BROKEUP
56,1,0,140.505,152.083,0,2042,1509,22.4521,46.7357,BROKEUP
62,1,0,147.636,152.083,0,2237,1737,38.7318,30.2216,BROKEUP
66,1,0,142.917,152.083,0,2440,1980,31.7397,19.1242,BROKEUP
108,1,0,137.748,152.083,0,3776,3176,43.9908,23.5959,BROKEUP
118,1,0,142.761,152.083,0,4221,3340,43.8833,48.7139,BROKEUP
131,1,0,147.618,152.083,0,4876,3718,14.4047,50.4115,BROKEUP
179,1,0,138.35,152.083,0,6232,5255,30.5347,41.2524,BROKEUP
258,1,0,146.97,152.083,0,8855,8413,39.2192,42.7451,BROKEUP
267,1,0,142.103,152.083,0,9082,8796,48.8464,39.6758,BROKEUP
284,1,0,141.647,152.083,0,9690,9409,19.3413,31.1926,BROKEUP
399,1,0,130.84,152.083,1,7667,8973,40.8554,48.9496,BROKEUP
408,1,0,135.715,152.083,1,8334,9364,21.8909,38.3306,BROKEUP
444,1,30.4167,146.586,152.083,0,685,384,42.8097,38.1059,BROKEUP
445,1,30.4167,151.933,152.083,0,781,401,23.5499,40.66,BROKEUP
451,1,30.4167,137.254,152.083,0,888,557,54.0313,30.1665,BROKEUP
467,1,30.4167,124.251,152.083,0,1568,1424,47.7794,43.5668,BROKEUP
473,1,30.4167,131.197,152.083,0,1943,1502,52.8961,32.4865,BROKEUP
486,1,30.4167,143.906,152.083,0,2439,2077,19.1854,16.7153,BROKEUP
495,1,30.4167,144.17,152.083,0,2647,2435,25.3839,44.9568,BROKEUP
621,1,30.4167,128.298,152.083,0,6866,7877,45.0162,50.6075,BROKEUP
635,1,30.4167,150.476,152.083,0,7563,8305,46.412,48.1144,BROKEUP
652,1,30.4167,123.773,152.083,0,8211,8987,47.7951,25.174,BROKEUP
830,1,60.8333,143.944,152.083,0,9463,659,29.0742,17.8848,BROKEUP
831,1,60.8333,139.002,152.083,0,9584,689,35.536,20.5825,BROKEUP
847,1,60.8333,145.446,152.083,0,190,1098,36.978,36.2266,BROKEUP
899,1,60.8333,128.764,152.083,0,2664,3341,18.6515,32.4176,BROKEUP
932,1,60.8333,124.341,152.083,0,4029,4552,36.13,33.7901,BROKEUP
935,1,60.8333,138.96,152.083,0,4246,4687,54.5364,31.833,BROKEUP
977,1,60.8333,121.732,152.083,0,6195,6379,52.596,49.6855,BROKEUP
981,1,60.8333,150.089,152.083,0,6261,6752,36.7004,39.0961,BROKEUP
982,1,60.8333,140.173,152.083,0,6281,6776,50.6739,36.1784,BROKEUP
991,1,60.8333,127.4,152.083,0,6639,7112,51.9914,40.0119,BROKEUP
1031,1,60.8333,134.286,152.083,0,8260,8713,30.752,49.8989,BROKEUP
1037,1,60.8333,122.508,152.083,0,8634,9054,41.1622,36.8582,BROKEUP
1044,1,60.8333,130.584,152.083,0,9011,9341,35.7486,54.5295,BROKEUP
1053,1,60.8333,125.074,152.083,0,9198,9562,22.0682,26.4374,BROKEUP
1099,1,60.8333,149.089,152.083,1,822,2167,26.7776,30.8764,BROKEUP
1157,1,60.8333,125.794,152.083,1,5504,6382,25.8316,42.532,BROKEUP
1232,1,91.25,138.982,152.083,0,736,1027,18.1461,52.5345,BROKEUP
1246,1,91.25,132.072,152.083,0,1305,1621,43.9827,48.8506,BROKEUP
1252,1,91.25,128.772,152.083,0,1831,1992,25.9392,34.7912,BROKEUP
1269,1,91.25,135.909,152.083,0,2517,2546,42.3847,16.5993,BROKEUP
1323,1,91.25,136.702,152.083,0,4923,5211,33.8105,44.6046,BROKEUP
1327,1,91.25,126.94,152.083,0,5011,5328,28.3085,30.1878,BROKEUP
1346,1,91.25,145.098,152.083,0,6040,6158,18.0162,24.2298,BROKEUP
1349,1,91.25,130.9,152.083,0,6197,6228,18.3218,23.2334,BROKEUP
1370,1,91.25,122.154,152.083,0,6810,6851,45.7923,23.0929,BROKEUP
1383,1,91.25,141.265,152.083,0,7139,7706,31.094,54.643,BROKEUP
1388,1,91.25,147.466,152.083,0,7339,8106,42.7225,32.149,BROKEUP
1407,1,91.25,148.515,152.083,0,8268,8693,51.3175,50.9476,BROKEUP
1432,1,91.25,128.73,152.083,0,9276,9839,31.2955,19.9506,BROKEUP
1573,1,121.667,131.007,152.083,0,9634,386,38.9744,20.2179,BROKEUP
1577,1,121.667,129.188,152.083,0,9791,511,39.9399,22.9327,BROKEUP
1583,1,121.667,135.132,152.083,0,38,708,21.9493,46.6312,BROKEUP
1584,1,121.667,137.13,152.083,0,87,739,39.4623,25.6681,BROKEUP
1635,1,121.667,129.275,152.083,0,2733,3324,35.0808,31.1733,BROKEUP
1668,1,121.667,126.319,152.083,0,3901,5186,54.3332,33.2848,BROKEUP
1733,1,121.667,132.929,152.083,0,6934,7837,37.4738,40.0732,BROKEUP
1747,1,121.667,135.936,152.083,0,7467,8588,17.3491,39.5247,BROKEUP
1766,1,121.667,147.151,152.083,0,8065,9326,34.9626,49.0609,BROKEUP
561,1,30.4167,705.65,152.083,0,4734,5537,44.3094,55.0749,SELF_DIED
1875,1,121.667,320.22,152.083,1,8594,8266,55.0557,26.6292,SELF_DIED
1,1,0,178.814,182.5,0,25,24,23.0185,22.5131,BROKEUP
6,1,0,159.478,182.5,0,176,244,37.0682,38.0493,BROKEUP
7,1,0,170.526,182.5,0,197,252,21.2204,54.4784,BROKEUP
22,1,0,168.834,182.5,0,998,693,28.5796,26.6953,BROKEUP
47,1,0,168.014,182.5,0,1857,1143,51.4784,42.433,BROKEUP
51,1,0,160.508,182.5,0,1966,1271,22.1077,29.1099,BROKEUP
58,1,0,162.658,182.5,0,2161,1631,19.133,47.4198,BROKEUP
64,1,0,161.571,182.5,0,2288,1909,21.6154,30.3637,BROKEUP
69,1,0,171.923,182.5,0,2574,2014,51.8047,30.4238,BROKEUP
75,1,0,170.855,182.5,0,2698,2246,19.2592,44.7304,BROKEUP
96,1,0,156.024,182.5,0,3306,2880,34.3516,19.0953,BROKEUP
183,1,0,154.366,182.5,0,6340,5336,30.4869,39.9661,BROKEUP
186,1,0,154.994,182.5,0,6420,5420,34.9105,47.5091,BROKEUP
193,1,0,161.621,182.5,0,6608,5724,43.6299,28.0884,BROKEUP
195,1,0,155.037,182.5,0,6703,5768,39.3727,31.9827,BROKEUP
216,1,0,160.964,182.5,0,7437,6756,35.1007,50.6891,BROKEUP
227,1,0,179.115,182.5,0,7815,7233,29.8465,49.3606,BROKEUP
237,1,0,167.523,182.5,0,8265,7571,31.0825,24.3822,BROKEUP
243,1,0,156.998,182.5,0,8386,7931,41.539,45.5833,BROKEUP
245,1,0,177.512,182.5,0,8430,8034,26.8961,40.5921,BROKEUP
275,1,0,170.814,182.5,0,9377,9258,26.3145,34.8937,BROKEUP
351,1,0,159.304,182.5,1,3924,4635,30.2898,24.2191,BROKEUP
358,1,0,167.78,182.5,1,4615,5420,16.7448,47.5091,BROKEUP
384,1,0,173.949,182.5,1,6377,7919,44.8979,34.5427,BROKEUP
431,1,30.4167,164.218,182.5,0,51,9908,39.8074,31.6756,BROKEUP
469,1,30.4167,176.199,182.5,0,1814,1446,26.786,48.8184,BROKEUP
474,1,30.4167,164.904,182.5,0,1977,1566,37.7506,26.207,BROKEUP
493,1,30.4167,162.115,182.5,0,2593,2329,25.6329,18.0689,BROKEUP
499,1,30.4167,171.005,182.5,0,2711,2554,29.3431,46.7044,BROKEUP
501,1,30.4167,177.106,182.5,0,2745,2592,22.2455,27.0882,BROKEUP
506,1,30.4167,158.244,182.5,0,2909,3215,47.4386,26.0257,BROKEUP
523,1,30.4167,156.446,182.5,0,3236,3754,44.7144,43.3764,BROKEUP
541,1,30.4167,156.264,182.5,0,3861,4528,49.5798,52.0188,BROKEUP
544,1,30.4167,154.813,182.5,0,3995,4645,20.2736,37.6523,BROKEUP
552,1,30.4167,172.411,182.5,0,4358,5031,22.9295,38.7138,BROKEUP
556,1,30.4167,158.654,182.5,0,4547,5400,39.3112,35.8503,BROKEUP
590,1,30.4167,181.024,182.5,0,5966,6548,53.9851,19.4048,BROKEUP
604,1,30.4167,178.273,182.5,0,6398,7170,45.0368,20.1519,BROKEUP
610,1,30.4167,167.082,182.5,0,6488,7413,39.4217,34.3694,BROKEUP
611,1,30.4167,161.284,182.5,0,6533,7446,48.8924,46.2475,BROKEUP
633,1,30.4167,173.488,182.5,0,7476,8192,22.3931,52.1183,BROKEUP
637,1,30.4167,177.558,182.5,0,7653,8327,50.5348,53.6678,BROKEUP
667,1,30.4167,158.209,182.5,0,8592,9429,24.9884,51.1622,BROKEUP
755,1,30.4167,159.951,182.5,1,5189,5857,33.7732,51.1647,BROKEUP
867,1,60.8333,176.72,182.5,0,1045,2181,26.1501,20.6332,BROKEUP
874,1,60.8333,158.33,182.5,0,1409,2428,46.0184,45.0939,BROKEUP
883,1,60.8333,172.445,182.5,0,1668,2729,51.2199,27.1805,BROKEUP
893,1,60.8333,182.112,182.5,0,2281,3117,39.5549,44.6736,BROKEUP
896,1,60.8333,175.921,182.5,0,2583,3269,39.6752,36.5088,BROKEUP
949,1,60.8333,172.647,182.5,0,4796,5337,42.065,36.4003,BROKEUP
953,1,60.8333,165.709,182.5,0,5003,5560,27.7869,36.7845,BROKEUP
955,1,60.8333,163.06,182.5,0,5038,5599,43.5371,50.4739,BROKEUP
974,1,60.8333,164.111,182.5,0,6115,6274,32.5317,39.6799,BROKEUP
1028,1,60.8333,169.808,182.5,0,8149,8677,52.17,24.0102,BROKEUP
1039,1,60.8333,164.455,182.5,0,8727,9138,36.8034,35.7541,BROKEUP
1105,1,60.8333,170.225,182.5,1,1456,2559,29.9462,23.9011,BROKEUP
1132,1,60.8333,181.76,182.5,1,3747,4313,40.8945,24.7972,BROKEUP
1173,1,60.8333,177.463,182.5,1,6859,7387,46.1484,42.2338,BROKEUP
1199,1,60.8333,167.329,182.5,1,9526,9916,18.3906,37.961,BROKEUP
1217,1,91.25,181.683,182.5,0,9945,217,45.9429,54.6951,BROKEUP
1231,1,91.25,176.745,182.5,0,712,959,51.4336,41.6565,BROKEUP
1255,1,91.25,164.105,182.5,0,1885,2073,23.9476,24.569,BROKEUP
1268,1,91.25,176.451,182.5,0,2472,2495,41.0977,40.9541,BROKEUP
1282,1,91.25,166.325,182.5,0,3226,3038,26.0916,33.3742,BROKEUP
1291,1,91.25,173.266,182.5,0,3575,3385,19.3269,54.3582,BROKEUP
1314,1,91.25,160.395,182.5,0,4500,4626,38.038,37.4383,BROKEUP
1315,1,91.25,152.448,182.5,0,4519,4720,40.7489,27.1142,BROKEUP
1316,1,91.25,182.379,182.5,0,4524,4802,30.1257,22.2214,BROKEUP
1318,1,91.25,154.594,182.5,0,4576,4959,26.3809,19.2253,BROKEUP
1373,1,91.25,154.446,182.5,0,6868,6965,18.6102,27.7563,BROKEUP
1393,1,91.25,165.153,182.5,0,7648,8201,22.1872,42.7851,BROKEUP
1405,1,91.25,172.31,182.5,0,8257,8647,51.8299,33.3937,BROKEUP
1434,1,91.25,172.64,182.5,0,9332,9925,47.1778,38.393,BROKEUP
1478,1,91.25,176.341,182.5,1,3440,3278,44.8052,25.1004,BROKEUP
1575,1,121.667,179.935,182.5,0,9698,406,21.0214,49.2924,BROKEUP
1605,1,121.667,152.748,182.5,0,1715,1984,46.3846,31.623,BROKEUP
1608,1,121.667,157.794,182.5,0,1894,2073,24.498,24.569,BROKEUP
1617,1,121.667,166.653,182.5,0,2140,2396,45.9059,45.7558,BROKEUP
1621,1,121.667,155.212,182.5,0,2297,2557,36.1939,18.7348,BROKEUP
1632,1,121.667,168.04,182.5,0,2660,3115,20.4874,38.3462,BROKEUP
1639,1,121.667,173.236,182.5,0,2802,3504,28.7001,21.9446,BROKEUP
1673,1,121.667,174.04,182.5,0,4216,5287,35.4104,44.1989,BROKEUP
1696,1,121.667,155.629,182.5,0,5286,6125,23.1167,41.7718,BROKEUP
1701,1,121.667,170.559,182.5,0,5547,6302,28.4491,19.1241,BROKEUP
1758,1,121.667,180.95,182.5,0,7816,9136,34.0671,25.9365,BROKEUP
1767,1,121.667,161.049,182.5,0,8094,9386,25.9094,53.8613,BROKEUP
1953,1,152.083,176.342,182.5,0,626,2515,34.0216,32.7954,BROKEUP
1982,1,152.083,154.101,182.5,0,1876,4001,30.7312,18.293,BROKEUP
2033,1,152.083,163.762,182.5,0,4446,7172,27.3899,51.2419,BROKEUP
2037,1,152.083,166.627,182.5,0,4500,7246,38.038,44.7793,BROKEUP
2064,1,152.083,181.908,182.5,0,6030,8478,48.3046,19.5806,BROKEUP
2079,1,152.083,178.412,182.5,0,6601,9039,34.2608,18.7706,BROKEUP
1270,1,91.25,436.741,182.5,0,2673,2639,55.0388,15.3673,SELF_DIED
1470,1,91.25,712.784,182.5,1,2673,2412,55.0388,52.3469,SELF_DIED
2130,1,152.083,365.321,182.5,1,2902,2211,55.017,42.4855,SELF_DIED
372,1,0,420.645,182.5,1,5751,7012,27.3448,55.0067,SELF_DIED
815,1,30.4167,5539.57,182.5,2,7277,9531,55.0656,42.1956,SELF_DIED
