Rel_ID,Node_ID,Rel_start_time,Rel_scheduled_end_time,Rel_actual_end_time,Rel_type (0 = TRANSITORY; 1 = INFORMAL; 2 = MARITAL; 3 = COMMERCIAL),male_ID,female_ID,male_age,female_age,Termination_Reason
610,1,30.4167,32.9368,60.8333,0,5841,5438,32.7177,36.8493,BROKEUP
641,1,30.4167,57.1161,60.8333,0,6697,6752,40.1667,38.8461,BROKEUP
665,1,30.4167,30.9288,60.8333,0,7368,7469,34.568,38.7022,BROKEUP
711,1,30.4167,55.0545,60.8333,0,9506,9054,44.1218,36.6082,BROKEUP
825,1,30.4167,53.6045,60.8333,1,6257,6771,29.0366,51.7736,BROKEUP
1137,1,60.8333,475.828,60.8333,1,1154,1322,55.0291,16.5349,SELF_DIED
47,1,0,85.6594,60.8333,0,1780,1683,43.0153,55.0648,SELF_DIED
581,1,30.4167,86.8716,60.8333,0,4680,4686,19.8054,55.0183,SELF_DIED
795,1,30.4167,142.401,60.8333,1,4466,5010,40.0723,55.0324,SELF_DIED
1069,1,60.8333,219.517,60.8333,0,8208,5562,55.0421,19.7834,SELF_DIED
849,1,30.4167,1159.47,60.8333,1,8519,8748,27.7334,55.0318,SELF_DIED
10,1,0,63.867,91.25,0,527,313,47.3723,36.8956,BROKEUP
13,1,0,64.2181,91.25,0,618,416,50.1163,50.3459,BROKEUP
28,1,0,71.6791,91.25,0,894,965,49.6684,38.1638,BROKEUP
42,1,0,82.1598,91.25,0,1564,1534,28.535,37.3396,BROKEUP
54,1,0,90.0645,91.25,0,2118,1926,46.1429,41.9361,BROKEUP
76,1,0,68.2347,91.25,0,3004,2775,21.4775,41.7761,BROKEUP
82,1,0,82.0011,91.25,0,3188,3080,51.1548,45.629,BROKEUP
87,1,0,78.9242,91.25,0,3252,3293,16.4232,41.5564,BROKEUP
148,1,0,74.2865,91.25,0,5351,5278,30.812,35.2616,BROKEUP
156,1,0,87.7905,91.25,0,5505,5585,22.7325,53.7414,BROKEUP
169,1,0,77.4795,91.25,0,6028,5874,42.3795,22.855,BROKEUP
190,1,0,89.0477,91.25,0,6610,6731,46.9115,29.5381,BROKEUP
200,1,0,62.1061,91.25,0,6837,6899,19.1605,30.7618,BROKEUP
221,1,0,70.0804,91.25,0,7881,7724,51.4389,38.8022,BROKEUP
267,1,0,62.3997,91.25,0,9193,9064,28.922,33.4746,BROKEUP
273,1,0,86.695,91.25,0,9415,9250,21.7787,47.8251,BROKEUP
375,1,0,71.013,91.25,1,5858,5588,44.1596,40.2106,BROKEUP
454,1,30.4167,87.8561,91.25,0,41,9680,51.5575,44.3091,BROKEUP
455,1,30.4167,67.4539,91.25,0,41,9683,51.5575,46.7229,BROKEUP
458,1,30.4167,70.6938,91.25,0,95,9925,33.9303,38.143,BROKEUP
463,1,30.4167,75.0337,91.25,0,499,12,42.7456,19.2045,BROKEUP
492,1,30.4167,76.1049,91.25,0,1465,1178,24.9413,20.6224,BROKEUP
512,1,30.4167,79.1957,91.25,0,2453,1816,39.4238,53.1305,BROKEUP
516,1,30.4167,73.0007,91.25,0,2637,2106,20.6031,28.5076,BROKEUP
536,1,30.4167,63.9802,91.25,0,3201,2754,34.6873,38.4611,BROKEUP
555,1,30.4167,75.1635,91.25,0,3849,3438,38.5622,54.8377,BROKEUP
579,1,30.4167,89.8773,91.25,0,4671,4528,30.9183,51.7688,BROKEUP
606,1,30.4167,74.0001,91.25,0,5638,5253,24.6828,36.2682,BROKEUP
624,1,30.4167,87.5611,91.25,0,6347,6024,17.0482,42.7497,BROKEUP
649,1,30.4167,89.2458,91.25,0,6964,6888,35.4751,25.533,BROKEUP
702,1,30.4167,68.5297,91.25,0,9069,8788,29.8828,48.2159,BROKEUP
719,1,30.4167,79.0199,91.25,0,9938,9375,27.0457,19.2073,BROKEUP
720,1,30.4167,74.6603,91.25,0,9961,9400,49.2315,30.7483,BROKEUP
722,1,30.4167,72.0856,91.25,0,9971,9423,28.2544,33.5729,BROKEUP
843,1,30.4167,87.9181,91.25,1,7735,8022,47.4894,53.2085,BROKEUP
908,1,60.8333,86.9258,91.25,0,1060,163,43.5792,37.4502,BROKEUP
977,1,60.8333,70.0979,91.25,0,4179,2386,39.3895,35.7048,BROKEUP
1010,1,60.8333,63.7778,91.25,0,5953,3589,24.554,21.3398,BROKEUP
1014,1,60.8333,88.213,91.25,0,6022,3684,43.1788,30.7961,BROKEUP
1067,1,60.8333,77.6847,91.25,0,8128,5420,19.8243,47.2591,BROKEUP
1091,1,60.8333,90.7941,91.25,0,9093,6332,50.0389,34.2199,BROKEUP
1107,1,60.8333,83.8132,91.25,0,9548,6915,22.6254,43.6371,BROKEUP
1108,1,60.8333,83.6632,91.25,0,9568,7000,37.5004,52.5764,BROKEUP
1112,1,60.8333,74.2696,91.25,0,9689,7117,31.1661,28.8568,BROKEUP
513,1,30.4167,379.125,91.25,0,2454,2026,33.6017,55.0113,SELF_DIED
1420,1,91.25,377.599,91.25,0,6131,2103,24.1509,55.0227,SELF_DIED
562,1,30.4167,128.107,91.25,0,4437,3615,48.6382,55.0702,SELF_DIED
1652,1,91.25,10375.8,91.25,2,4556,289,55.0236,20.9577,SELF_DIED
658,1,30.4167,118.071,91.25,0,7083,7258,41.3079,55.0665,SELF_DIED
1649,1,91.25,5562.45,91.25,2,3521,7846,18.8814,55.0717,SELF_DIED
2,1,0,98.9677,121.667,0,203,135,52.429,26.4635,BROKEUP
4,1,0,115.942,121.667,0,316,163,47.1226,37.5335,BROKEUP
81,1,0,117.952,121.667,0,3143,3054,29.9875,53.5685,BROKEUP
90,1,0,116.502,121.667,0,3396,3367,37.7723,23.0939,BROKEUP
95,1,0,115.529,121.667,0,3666,3504,18.4714,21.7779,BROKEUP
99,1,0,116.32,121.667,0,3747,3613,40.7278,15.9714,BROKEUP
114,1,0,103.952,121.667,0,4117,4270,29.3141,17.3105,BROKEUP
142,1,0,102.12,121.667,0,5139,5132,30.2178,42.4892,BROKEUP
173,1,0,118.39,121.667,0,6067,5950,50.0108,43.4781,BROKEUP
188,1,0,117.927,121.667,0,6521,6673,25.1032,20.1215,BROKEUP
212,1,0,100.697,121.667,0,7228,7369,25.9424,25.5738,BROKEUP
217,1,0,98.0769,121.667,0,7498,7569,50.9173,28.4506,BROKEUP
223,1,0,110.563,121.667,0,7910,7746,36.0818,30.7527,BROKEUP
246,1,0,107.387,121.667,0,8536,8513,36.4479,19.0846,BROKEUP
256,1,0,99.4919,121.667,0,8789,8876,27.5648,19.1222,BROKEUP
265,1,0,98.8148,121.667,0,9163,9043,52.1416,23.1875,BROKEUP
277,1,0,102.523,121.667,0,9473,9306,35.2238,33.6775,BROKEUP
457,1,30.4167,101.748,121.667,0,84,9795,24.0442,40.9744,BROKEUP
462,1,30.4167,115.372,121.667,0,488,9935,25.5682,36.4063,BROKEUP
489,1,30.4167,117.611,121.667,0,1342,1070,22.1657,31.7134,BROKEUP
491,1,30.4167,112.305,121.667,0,1367,1165,35.379,28.4219,BROKEUP
496,1,30.4167,98.1369,121.667,0,1669,1269,22.8431,41.4,BROKEUP
507,1,30.4167,108.057,121.667,0,2243,1665,37.7194,38.2198,BROKEUP
515,1,30.4167,109.844,121.667,0,2543,2100,50.496,23.5472,BROKEUP
521,1,30.4167,112.02,121.667,0,2741,2240,42.7898,42.0648,BROKEUP
522,1,30.4167,108.658,121.667,0,2752,2329,36.2383,17.9022,BROKEUP
527,1,30.4167,111.493,121.667,0,2835,2417,45.6481,19.5312,BROKEUP
534,1,30.4167,110.385,121.667,0,3011,2594,52.8101,44.1721,BROKEUP
564,1,30.4167,112.438,121.667,0,4473,3863,28.0262,30.8096,BROKEUP
612,1,30.4167,108.869,121.667,0,6007,5506,36.9064,25.2009,BROKEUP
613,1,30.4167,106.969,121.667,0,6016,5570,17.0512,39.4494,BROKEUP
625,1,30.4167,108.898,121.667,0,6347,6027,17.1315,28.7404,BROKEUP
655,1,30.4167,96.245,121.667,0,7016,7172,30.5019,51.0753,BROKEUP
657,1,30.4167,105.818,121.667,0,7034,7257,19.7078,20.0869,BROKEUP
693,1,30.4167,99.1726,121.667,0,8678,8296,25.4776,31.8089,BROKEUP
698,1,30.4167,110.281,121.667,0,8948,8573,47.0895,27.8881,BROKEUP
706,1,30.4167,121.519,121.667,0,9284,8919,32.2104,23.7195,BROKEUP
721,1,30.4167,113.077,121.667,0,9971,9421,28.3377,34.3617,BROKEUP
768,1,30.4167,119.003,121.667,1,2762,3263,18.6482,40.9317,BROKEUP
891,1,60.8333,104.779,121.667,0,103,9434,23.948,33.7765,BROKEUP
909,1,60.8333,117.229,121.667,0,1069,163,35.7965,37.5335,BROKEUP
913,1,60.8333,119.094,121.667,0,1385,435,50.0811,40.5953,BROKEUP
933,1,60.8333,94.9822,121.667,0,2201,999,35.3429,15.8169,BROKEUP
954,1,60.8333,99.6169,121.667,0,2878,1633,22.3888,41.4393,BROKEUP
957,1,60.8333,92.1377,121.667,0,3144,1783,23.5816,24.7926,BROKEUP
960,1,60.8333,118.288,121.667,0,3396,1840,37.7723,49.8003,BROKEUP
973,1,60.8333,101.061,121.667,0,3916,2260,53.4716,31.1728,BROKEUP
988,1,60.8333,92.628,121.667,0,4655,2877,30.7171,38.7966,BROKEUP
993,1,60.8333,93.6553,121.667,0,4867,3053,26.0188,23.7074,BROKEUP
1008,1,60.8333,98.1151,121.667,0,5787,3530,31.1489,45.9875,BROKEUP
1290,1,91.25,112.066,121.667,0,747,8064,41.2643,15.6917,BROKEUP
1308,1,91.25,100.27,121.667,0,1849,8562,21.5363,42.7148,BROKEUP
1328,1,91.25,119.643,121.667,0,2647,9079,25.3006,44.5091,BROKEUP
1374,1,91.25,95.46,121.667,0,4473,721,28.0262,54.2623,BROKEUP
1376,1,91.25,121.128,121.667,0,4610,763,32.2205,21.8622,BROKEUP
1381,1,91.25,99.9247,121.667,0,4688,919,49.1634,47.4638,BROKEUP
1432,1,91.25,99.5574,121.667,0,6724,2549,32.6303,19.3166,BROKEUP
1451,1,91.25,101.074,121.667,0,7534,3591,44.3532,18.0911,BROKEUP
1481,1,91.25,107.212,121.667,0,8826,4764,27.3473,53.059,BROKEUP
1487,1,91.25,98.5962,121.667,0,8976,5058,33.7818,16.9009,BROKEUP
1491,1,91.25,116.616,121.667,0,9104,5111,53.1177,34.0479,BROKEUP
1501,1,91.25,101.24,121.667,0,9465,5497,29.5174,37.9889,BROKEUP
1554,1,91.25,101.807,121.667,1,2924,3022,39.2945,36.3184,BROKEUP
723,1,30.4167,385.204,121.667,1,5654,59,20.64,55.0312,SELF_DIED
1310,1,91.25,1085.34,121.667,0,1921,8669,28.8066,55.0195,SELF_DIED
66,1,0,146.97,152.083,0,2660,2408,20.4041,40.0495,BROKEUP
75,1,0,142.103,152.083,0,2978,2775,29.4248,41.9428,BROKEUP
92,1,0,141.647,152.083,0,3538,3423,26.0922,49.6054,BROKEUP
130,1,0,141.195,152.083,0,4858,4798,43.7806,43.6622,BROKEUP
179,1,0,126.926,152.083,0,6235,6171,21.9565,53.3258,BROKEUP
180,1,0,135.812,152.083,0,6243,6214,42.9574,16.9656,BROKEUP
214,1,0,150.692,152.083,0,7408,7414,50.9819,23.2508,BROKEUP
218,1,0,141.862,152.083,0,7563,7578,46.412,54.0617,BROKEUP
219,1,0,146.957,152.083,0,7617,7582,36.7797,33.2819,BROKEUP
224,1,0,135.054,152.083,0,7960,7801,39.2125,46.5923,BROKEUP
226,1,0,125.866,152.083,0,7977,7814,49.5024,35.0458,BROKEUP
248,1,0,124.539,152.083,0,8594,8593,54.9724,27.7403,BROKEUP
252,1,0,130.712,152.083,0,8617,8695,33.5281,22.4198,BROKEUP
279,1,0,145.651,152.083,0,9512,9318,34.3551,35.0379,BROKEUP
284,1,0,134.883,152.083,0,9619,9562,40.898,26.4374,BROKEUP
392,1,0,125.786,152.083,1,6997,7416,32.7586,49.6097,BROKEUP
426,1,0,147.542,152.083,1,9308,9622,31.0853,42.4231,BROKEUP
464,1,30.4167,125.215,152.083,0,532,12,46.9628,19.3712,BROKEUP
467,1,30.4167,139.384,152.083,0,580,194,54.9365,44.5841,BROKEUP
493,1,30.4167,145.687,152.083,0,1557,1199,49.0444,32.0653,BROKEUP
505,1,30.4167,138.702,152.083,0,1931,1648,30.1701,51.0001,BROKEUP
519,1,30.4167,135.892,152.083,0,2687,2203,51.1327,31.7552,BROKEUP
526,1,30.4167,135.232,152.083,0,2779,2408,41.3384,40.0495,BROKEUP
528,1,30.4167,147.626,152.083,0,2860,2423,50.4153,49.4487,BROKEUP
538,1,30.4167,128.277,152.083,0,3246,2952,20.9611,24.4927,BROKEUP
545,1,30.4167,122.956,152.083,0,3538,3142,26.0922,21.0723,BROKEUP
547,1,30.4167,129.146,152.083,0,3574,3172,47.8988,25.1084,BROKEUP
552,1,30.4167,139.458,152.083,0,3780,3290,21.6709,34.778,BROKEUP
573,1,30.4167,146.097,152.083,0,4619,4164,37.6191,32.0347,BROKEUP
622,1,30.4167,123.14,152.083,0,6303,5957,25.499,28.5624,BROKEUP
634,1,30.4167,124.087,152.083,0,6610,6486,47.0782,50.7146,BROKEUP
673,1,30.4167,126.659,152.083,0,7789,7831,44.3891,36.5566,BROKEUP
691,1,30.4167,127.832,152.083,0,8657,8252,44.9316,41.596,BROKEUP
714,1,30.4167,138.635,152.083,0,9625,9267,31.7545,42.9341,BROKEUP
716,1,30.4167,146.638,152.083,0,9768,9268,26.3486,17.6331,BROKEUP
751,1,30.4167,123.829,152.083,1,1905,2044,54.112,18.1406,BROKEUP
859,1,30.4167,150.408,152.083,1,9222,9406,17.5122,49.939,BROKEUP
895,1,60.8333,134.646,152.083,0,520,9611,43.648,37.6646,BROKEUP
915,1,60.8333,143.317,152.083,0,1437,508,33.0691,30.2827,BROKEUP
929,1,60.8333,125.895,152.083,0,1988,868,49.3435,23.6956,BROKEUP
943,1,60.8333,141.93,152.083,0,2478,1428,35.5137,43.7418,BROKEUP
944,1,60.8333,133.122,152.083,0,2525,1441,21.3549,51.4776,BROKEUP
961,1,60.8333,132.318,152.083,0,3461,1851,47.9766,46.1273,BROKEUP
1007,1,60.8333,132.818,152.083,0,5757,3509,18.2027,18.1315,BROKEUP
1020,1,60.8333,125.819,152.083,0,6213,3914,25.7444,28.0453,BROKEUP
1038,1,60.8333,122.118,152.083,0,6726,4723,49.7647,19.8938,BROKEUP
1047,1,60.8333,149.39,152.083,0,7295,4984,26.4208,46.2078,BROKEUP
1071,1,60.8333,139.814,152.083,0,8378,5606,39.2412,42.9085,BROKEUP
1101,1,60.8333,125.246,152.083,0,9369,6843,52.1763,17.6437,BROKEUP
1111,1,60.8333,132.269,152.083,0,9689,7103,31.3328,22.8891,BROKEUP
1178,1,60.8333,121.681,152.083,1,3896,4087,47.987,22.4445,BROKEUP
1216,1,60.8333,132.852,152.083,1,6303,7153,25.499,48.1596,BROKEUP
1284,1,91.25,147.637,152.083,0,677,7754,43.3844,35.6318,BROKEUP
1295,1,91.25,130.376,152.083,0,1081,8253,42.8469,35.7104,BROKEUP
1317,1,91.25,140.787,152.083,0,2301,8812,45.0731,37.3078,BROKEUP
1341,1,91.25,143.372,152.083,0,3068,9414,46.9187,53.7546,BROKEUP
1359,1,91.25,142.427,152.083,0,3990,132,20.9352,48.8576,BROKEUP
1403,1,91.25,137.902,152.083,0,5604,1442,19.6393,28.4639,BROKEUP
1443,1,91.25,124.928,152.083,0,7114,3221,32.4971,31.9422,BROKEUP
1454,1,91.25,130.085,152.083,0,7621,3629,44.2442,18.1242,BROKEUP
1468,1,91.25,123.696,152.083,0,8401,4291,32.9512,23.6048,BROKEUP
1472,1,91.25,130.8,152.083,0,8455,4538,32.4696,44.8599,BROKEUP
1473,1,91.25,133.175,152.083,0,8473,4555,51.8227,46.18,BROKEUP
1476,1,91.25,139.734,152.083,0,8673,4585,53.6752,46.811,BROKEUP
1606,1,91.25,145.212,152.083,1,6921,7457,43.3609,40.4816,BROKEUP
1695,1,121.667,140.166,152.083,0,858,7843,49.2681,36.799,BROKEUP
1726,1,121.667,133.091,152.083,0,1486,8677,25.7725,23.9269,BROKEUP
1739,1,121.667,138.525,152.083,0,2207,9051,20.148,20.5321,BROKEUP
1765,1,121.667,146.913,152.083,0,2957,80,17.8276,19.1465,BROKEUP
1775,1,121.667,123.371,152.083,0,3475,434,22.956,31.6896,BROKEUP
1787,1,121.667,132.212,152.083,0,3918,791,18.6448,53.1017,BROKEUP
1795,1,121.667,122.497,152.083,0,4241,1149,25.3715,36.1523,BROKEUP
1796,1,121.667,148.278,152.083,0,4258,1165,39.6093,28.5052,BROKEUP
1804,1,121.667,136.127,152.083,0,4557,1391,23.1361,16.9448,BROKEUP
1813,1,121.667,127.725,152.083,0,4684,1743,23.9718,32.6426,BROKEUP
1818,1,121.667,141.656,152.083,0,4845,1851,30.5598,46.1273,BROKEUP
1821,1,121.667,131.355,152.083,0,4955,1970,39.9062,48.7544,BROKEUP
1874,1,121.667,146.847,152.083,0,7386,3680,18.406,22.6031,BROKEUP
1905,1,121.667,134.246,152.083,0,8686,5104,41.2363,41.3655,BROKEUP
1908,1,121.667,145.668,152.083,0,8791,5188,21.9976,25.1142,BROKEUP
1921,1,121.667,127.846,152.083,0,9410,5650,34.4615,45.7718,BROKEUP
1933,1,121.667,134.826,152.083,0,9695,5993,20.1645,54.4215,BROKEUP
3,1,0,155.037,152.083,0,272,147,54.7596,55.0299,SELF_DIED
1768,1,121.667,513.295,152.083,0,3011,147,52.8934,55.0299,SELF_DIED
468,1,30.4167,641.194,152.083,0,580,196,55.0199,47.9765,SELF_DIED
898,1,60.8333,669.48,152.083,0,580,9716,55.0199,31.0492,SELF_DIED
1281,1,91.25,499.545,152.083,0,580,7688,55.0199,29.2993,SELF_DIED
1143,1,60.8333,659.372,152.083,1,1443,1519,26.9854,55.0486,SELF_DIED
2326,1,152.083,1020.32,152.083,1,47,1519,20.2116,55.0486,SELF_DIED
742,1,30.4167,1185.97,152.083,1,1145,1563,34.9539,55.0301,SELF_DIED
948,1,60.8333,518.939,152.083,0,2671,1563,40.4607,55.0301,SELF_DIED
2133,1,152.083,397.837,152.083,0,2367,8288,55.0261,16.1464,SELF_DIED
662,1,30.4167,192.661,152.083,0,7166,7436,55.0668,21.9906,SELF_DIED
838,1,30.4167,484.225,152.083,1,7166,7418,55.0668,46.4881,SELF_DIED
1700,1,121.667,600.68,152.083,0,1009,8015,48.7953,55.0069,SELF_DIED
1,1,0,161.621,182.5,0,156,107,32.0595,40.2523,BROKEUP
24,1,0,160.964,182.5,0,848,843,31.929,21.2873,BROKEUP
35,1,0,179.115,182.5,0,1200,1199,35.8427,32.1487,BROKEUP
45,1,0,167.523,182.5,0,1580,1605,45.8157,33.686,BROKEUP
51,1,0,156.998,182.5,0,1910,1833,31.9932,20.7876,BROKEUP
53,1,0,177.512,182.5,0,1936,1925,44.1062,34.5987,BROKEUP
83,1,0,170.814,182.5,0,3190,3082,27.1869,18.3978,BROKEUP
124,1,0,172.632,182.5,0,4591,4651,50.6632,33.4925,BROKEUP
144,1,0,170.394,182.5,0,5179,5199,36.2228,50.6862,BROKEUP
145,1,0,161.404,182.5,0,5291,5201,44.2171,54.8373,BROKEUP
153,1,0,154.239,182.5,0,5459,5526,36.8827,33.5692,BROKEUP
160,1,0,176.468,182.5,0,5772,5679,28.1263,53.5236,BROKEUP
163,1,0,172.052,182.5,0,5833,5698,33.7334,49.7592,BROKEUP
172,1,0,153.354,182.5,0,6067,5944,50.1775,53.1013,BROKEUP
175,1,0,176.015,182.5,0,6123,6126,18.4938,22.7858,BROKEUP
205,1,0,160.753,182.5,0,7019,7117,27.5553,29.1068,BROKEUP
220,1,0,153.642,182.5,0,7676,7689,54.7628,52.4697,BROKEUP
231,1,0,175.106,182.5,0,8188,8097,28.3966,48.5399,BROKEUP
235,1,0,165.535,182.5,0,8337,8205,47.5502,42.3441,BROKEUP
250,1,0,160.029,182.5,0,8617,8618,33.6114,53.9542,BROKEUP
278,1,0,167.886,182.5,0,9506,9312,44.4552,18.8156,BROKEUP
280,1,0,167.114,182.5,0,9518,9328,28.161,48.711,BROKEUP
289,1,0,168.804,182.5,0,9769,9642,31.9193,18.9806,BROKEUP
290,1,0,173.172,182.5,0,9856,9653,27.3883,54.0879,BROKEUP
301,1,0,164.835,182.5,1,631,728,46.6057,16.3636,BROKEUP
353,1,0,178.551,182.5,1,3809,3724,23.8637,29.4632,BROKEUP
400,1,0,181.572,182.5,1,7870,8117,32.4441,52.3468,BROKEUP
428,1,0,156.831,182.5,1,9401,9642,34.2824,18.9806,BROKEUP
432,1,0,168.604,182.5,1,9501,9740,23.5735,28.1098,BROKEUP
480,1,30.4167,173.727,182.5,0,948,547,49.6472,35.6658,BROKEUP
486,1,30.4167,156.67,182.5,0,1158,915,31.8319,33.1916,BROKEUP
560,1,30.4167,155.082,182.5,0,4210,3553,54.7011,29.7748,BROKEUP
582,1,30.4167,156.078,182.5,0,4744,4723,44.7625,19.9771,BROKEUP
628,1,30.4167,176.25,182.5,0,6488,6279,39.4217,43.3974,BROKEUP
632,1,30.4167,171.563,182.5,0,6602,6448,48.5335,15.7995,BROKEUP
635,1,30.4167,163.712,182.5,0,6630,6505,32.2168,24.1528,BROKEUP
661,1,30.4167,159.208,182.5,0,7123,7431,24.3367,45.483,BROKEUP
674,1,30.4167,163.188,182.5,0,7797,7889,52.7213,26.5015,BROKEUP
708,1,30.4167,174.145,182.5,0,9397,8971,23.0282,33.9933,BROKEUP
730,1,30.4167,174.633,182.5,1,514,397,24.287,53.1331,BROKEUP
771,1,30.4167,167.738,182.5,1,2969,3358,29.2623,42.0699,BROKEUP
801,1,30.4167,178.819,182.5,1,4685,5247,37.837,40.9514,BROKEUP
841,1,30.4167,155.832,182.5,1,7349,7695,38.4245,35.1104,BROKEUP
893,1,60.8333,175.422,182.5,0,356,9550,49.2501,43.0057,BROKEUP
894,1,60.8333,178.952,182.5,0,503,9578,45.8958,14.6041,BROKEUP
900,1,60.8333,160.752,182.5,0,662,9855,21.904,33.2655,BROKEUP
921,1,60.8333,153.615,182.5,0,1815,734,52.2969,16.2098,BROKEUP
937,1,60.8333,169.205,182.5,0,2319,1203,33.3893,36.5761,BROKEUP
940,1,60.8333,180.945,182.5,0,2414,1302,50.4911,32.9432,BROKEUP
951,1,60.8333,174.176,182.5,0,2752,1583,36.405,24.6183,BROKEUP
980,1,60.8333,168.172,182.5,0,4258,2476,39.6926,34.665,BROKEUP
989,1,60.8333,171.256,182.5,0,4707,2958,38.6849,50.2561,BROKEUP
992,1,60.8333,171.923,182.5,0,4767,3044,44.261,54.371,BROKEUP
999,1,60.8333,175.8,182.5,0,5105,3350,39.9283,26.6575,BROKEUP
1045,1,60.8333,161.215,182.5,0,7218,4956,18.6911,16.0516,BROKEUP
1048,1,60.8333,160.443,182.5,0,7467,5007,17.4325,17.5187,BROKEUP
1062,1,60.8333,167.996,182.5,0,7933,5307,23.2193,50.0522,BROKEUP
1068,1,60.8333,155.394,182.5,0,8173,5557,38.9415,16.6788,BROKEUP
1095,1,60.8333,165.965,182.5,0,9193,6588,29.172,47.616,BROKEUP
1156,1,60.8333,179.803,182.5,1,2489,2656,48.4723,43.3049,BROKEUP
1297,1,91.25,181.495,182.5,0,1120,8293,36.9912,29.7369,BROKEUP
1312,1,91.25,179.494,182.5,0,2118,8756,46.3929,35.897,BROKEUP
1315,1,91.25,166.889,182.5,0,2250,8811,30.3608,45.4057,BROKEUP
1357,1,91.25,166.552,182.5,0,3990,55,21.0186,30.4864,BROKEUP
1382,1,91.25,177.056,182.5,0,4690,932,52.7342,42.4563,BROKEUP
1383,1,91.25,170.569,182.5,0,4853,945,39.8019,28.0815,BROKEUP
1402,1,91.25,170.049,182.5,0,5563,1430,16.2047,44.5561,BROKEUP
1412,1,91.25,172.605,182.5,0,5935,1925,17.4166,34.5987,BROKEUP
1429,1,91.25,172.192,182.5,0,6672,2470,23.4759,48.6354,BROKEUP
