Time, IndividualID, AgeYears, Gender, From_NodeID, To_NodeID, MigrationType, Event,IsInfected, Rel_ID, NumCoitalActs, IsDiscordant, HasMigrated, RelationshipType, RelationshipState, PartnerID, Male_NodeID, Female_NodeID
2832,172,21.4813,F,2,1,local,STIPreEmigrating,0,109,334,0,1,MARITAL,MIGRATING,113,2,2
2832,113,21.1681,M,2,1,local,STIPreEmigrating,0,109,334,0,1,MARITAL,MIGRATING,172,2,0
2832,112,34.2291,F,2,0,N/A,STIPostImmigrating,0,3,931,0,1,MARITAL,MIGRATING,6,0,2
2832,6,32.8156,M,2,0,N/A,STIPostImmigrating,0,3,931,0,1,MARITAL,NORMAL,112,2,2
2834,149,42.5299,M,1,2,local,STIPreEmigrating,0,22,915,0,1,MARITAL,MIGRATING,325,1,1
2834,138,21.0529,F,1,2,local,STIPreEmigrating,0,101,573,0,1,MARITAL,MIGRATING,136,1,1
2834,136,22.9882,M,1,2,local,STIPreEmigrating,0,101,573,0,1,MARITAL,MIGRATING,138,1,0
2834,325,43.6719,F,1,2,local,STIPreEmigrating,0,22,915,0,1,MARITAL,MIGRATING,149,0,1
2834,149,42.5299,M,2,0,N/A,STIPostImmigrating,0,22,915,0,1,MARITAL,MIGRATING,325,2,0
2834,138,21.0529,F,2,0,N/A,STIPostImmigrating,0,101,573,0,1,MARITAL,MIGRATING,136,0,2
2834,136,22.9882,M,2,0,N/A,STIPostImmigrating,0,101,573,0,1,MARITAL,NORMAL,138,2,2
2834,325,43.6719,F,2,0,N/A,STIPostImmigrating,0,22,915,0,1,MARITAL,NORMAL,149,2,2
2836,171,60.7991,F,1,2,local,STIPreEmigrating,0,28,985,0,1,MARITAL,MIGRATING,215,1,1
2836,215,67.3423,M,1,2,local,STIPreEmigrating,0,28,985,0,1,MARITAL,MIGRATING,171,1,0
2836,171,60.7991,F,2,0,N/A,STIPostImmigrating,0,28,985,0,1,MARITAL,MIGRATING,215,0,2
2836,215,67.3423,M,2,0,N/A,STIPostImmigrating,0,28,985,0,1,MARITAL,NORMAL,171,2,2
2837,87,24.1007,F,1,2,local,STIPreEmigrating,0,54,836,0,1,MARITAL,MIGRATING,5,1,1
2837,5,32.6822,M,1,2,local,STIPreEmigrating,0,54,836,0,1,MARITAL,MIGRATING,87,1,0
2837,87,24.1007,F,2,0,N/A,STIPostImmigrating,0,54,836,0,1,MARITAL,MIGRATING,5,0,2
2837,5,32.6822,M,2,0,N/A,STIPostImmigrating,0,54,836,0,1,MARITAL,NORMAL,87,2,2
2838,266,36.4585,M,1,0,N/A,STIPostImmigrating,0,113,310,0,1,MARITAL,MIGRATING,190,1,0
2838,190,34.5311,F,1,0,N/A,STIPostImmigrating,0,113,310,0,1,MARITAL,NORMAL,266,1,1
2838,266,36.4585,M,2,1,local,STIPreEmigrating,0,113,310,0,1,MARITAL,MIGRATING,190,2,2
2838,190,34.5311,F,2,1,local,STIPreEmigrating,0,113,310,0,1,MARITAL,MIGRATING,266,0,2
2840,208,45.822,M,1,0,N/A,STIPostImmigrating,0,25,991,0,1,MARITAL,MIGRATING,70,1,0
2840,186,45.9536,F,1,0,N/A,STIPostImmigrating,0,45,886,0,1,MARITAL,MIGRATING,200,0,1
2840,70,44.7397,F,1,0,N/A,STIPostImmigrating,0,25,991,0,1,MARITAL,NORMAL,208,1,1
2840,200,52.2318,M,1,0,N/A,STIPostImmigrating,0,45,886,0,1,MARITAL,NORMAL,186,1,1
2840,208,45.822,M,2,1,local,STIPreEmigrating,0,25,991,0,1,MARITAL,MIGRATING,70,2,2
2840,186,45.9536,F,2,1,local,STIPreEmigrating,0,45,886,0,1,MARITAL,MIGRATING,200,2,2
2840,70,44.7397,F,2,1,local,STIPreEmigrating,0,25,991,0,1,MARITAL,MIGRATING,208,0,2
2840,200,52.2318,M,2,1,local,STIPreEmigrating,0,45,886,0,1,MARITAL,MIGRATING,186,2,0
2841,340,23.7665,M,1,2,local,STIPreEmigrating,0,129,120,0,1,MARITAL,MIGRATING,221,1,1
2841,221,16.8773,F,1,2,local,STIPreEmigrating,0,129,120,0,1,MARITAL,MIGRATING,340,0,1
2841,265,23.7482,M,1,2,local,STIPreEmigrating,0,121,199,0,1,MARITAL,MIGRATING,60,1,1
2841,60,22.1574,F,1,2,local,STIPreEmigrating,0,121,199,0,1,MARITAL,MIGRATING,265,0,1
2841,340,23.7665,M,2,0,N/A,STIPostImmigrating,0,129,120,0,1,MARITAL,MIGRATING,221,2,0
2841,221,16.8773,F,2,0,N/A,STIPostImmigrating,0,129,120,0,1,MARITAL,NORMAL,340,2,2
2841,265,23.7482,M,2,0,N/A,STIPostImmigrating,0,121,199,0,1,MARITAL,MIGRATING,60,2,0
2841,60,22.1574,F,2,0,N/A,STIPostImmigrating,0,121,199,0,1,MARITAL,NORMAL,265,2,2
2842,48,36.9531,F,1,2,local,STIPreEmigrating,0,123,188,0,1,MARITAL,MIGRATING,162,1,1
2842,162,29.5763,M,1,2,local,STIPreEmigrating,0,123,188,0,1,MARITAL,MIGRATING,48,1,0
2842,340,23.7692,M,1,0,N/A,STIPostImmigrating,0,129,121,0,1,MARITAL,MIGRATING,221,1,0
2842,221,16.8801,F,1,0,N/A,STIPostImmigrating,0,129,121,0,1,MARITAL,NORMAL,340,1,1
2842,340,23.7692,M,2,1,local,STIPreEmigrating,0,129,121,0,1,MARITAL,MIGRATING,221,2,2
2842,221,16.8801,F,2,1,local,STIPreEmigrating,0,129,121,0,1,MARITAL,MIGRATING,340,0,2
2842,48,36.9531,F,2,0,N/A,STIPostImmigrating,0,123,188,0,1,MARITAL,MIGRATING,162,0,2
2842,162,29.5763,M,2,0,N/A,STIPostImmigrating,0,123,188,0,1,MARITAL,NORMAL,48,2,2
2843,200,52.2401,M,1,2,local,STIPreEmigrating,0,45,887,0,1,MARITAL,MIGRATING,186,1,1
2843,186,45.9619,F,1,2,local,STIPreEmigrating,0,45,887,0,1,MARITAL,MIGRATING,200,0,1
2843,200,52.2401,M,2,0,N/A,STIPostImmigrating,0,45,887,0,1,MARITAL,MIGRATING,186,2,0
2843,186,45.9619,F,2,0,N/A,STIPostImmigrating,0,45,887,0,1,MARITAL,NORMAL,200,2,2
2844,312,25.7826,F,1,2,local,STIPreEmigrating,0,81,884,0,1,MARITAL,MIGRATING,64,1,1
2844,64,26.6874,M,1,2,local,STIPreEmigrating,0,81,884,0,1,MARITAL,MIGRATING,312,1,0
2844,320,23.7162,F,1,0,N/A,STIPostImmigrating,0,78,788,0,1,MARITAL,MIGRATING,319,0,1
